APP132	7	24	9	1	1.05
APP133	5	22	16	3	2.72
APP134	10	24	19	3	0.92
APP135	6	19	11	5	1.43
APP136	5	22	8	3	1.28
APP137	7	20	14	2	2.06
APP138	6	22	10	4	0.89
APP139	7	22	9	4	1.72
APP140	7	18	9	3	0.93
APP141	10	19	17	2	0.95
APP142	10	19	11	1	2.73
APP143	5	22	9	3	1.42
APP144	9	23	10	2	2.25
APP145	6	20	12	1	3.21
APP146	7	23	8	4	1.80
APP147	8	22	19	2	2.49
APP148	10	18	11	3	2.66
APP149	7	22	9	4	1.80
APP150	10	20	13	2	2.39
APP151	6	24	13	4	0.94
APP152	9	18	10	2	3.12
APP153	8	21	17	4	1.15
APP154	8	20	11	4	1.36
APP155	9	21	12	3	2.76
APP156	8	23	9	1	1.94
APP157	6	20	10	2	2.69
APP158	5	23	6	3	1.70
APP159	10	21	15	2	1.37
APP160	6	18	15	1	0.75
APP161	5	19	11	5	2.43
APP162	8	23	10	3	1.79
APP163	10	21	11	5	1.85
APP164	9	19	16	2	2.27
APP165	6	20	16	4	0.81
APP166	7	22	14	2	1.49
APP167	7	19	8	5	2.70
APP168	10	23	18	4	2.50
APP169	5	19	10	2	0.98
APP170	10	24	14	2	0.99
APP171	8	19	14	4	0.89
APP172	7	23	8	5	0.67
APP173	6	19	7	2	1.77
APP174	7	20	14	4	2.39
APP175	7	18	12	3	2.57
APP176	5	22	12	5	2.06
APP177	8	22	16	4	0.94
APP178	6	21	16	1	2.32
APP179	7	20	14	5	0.99
APP180	8	22	11	5	1.01
APP181	6	22	16	3	0.91
APP182	6	22	13	5	1.03
APP183	8	22	13	3	1.10
APP184	6	24	8	1	1.17
APP185	9	19	17	1	1.49
APP186	10	22	14	3	1.49
APP187	9	19	13	4	1.23
APP188	7	18	12	5	1.32
APP189	8	22	10	4	3.02
APP190	5	21	7	2	2.51
APP191	10	21	15	3	2.12
APP192	10	22	16	1	1.14
APP193	9	23	21	1	1.21
APP194	6	20	17	1	0.85
APP195	8	22	16	4	3.07
APP196	5	20	6	3	2.52
APP197	7	23	9	1	2.13
APP198	6	23	8	3	1.48
APP199	5	19	16	1	1.09
APP200	6	22	21	1	2.30
APP201	5	20	12	3	2.46
APP202	9	18	15	3	1.00
APP203	5	22	10	5	2.57
APP204	5	21	12	2	0.94
APP205	8	22	9	2	0.96
APP206	5	22	8	1	2.35
APP207	9	22	15	5	1.52
APP208	9	18	11	4	2.38
APP209	9	18	15	3	2.64
APP210	5	20	7	4	2.20
APP211	8	21	18	3	2.61
APP212	8	22	14	4	1.27
APP213	10	20	15	3	2.60
APP214	8	23	19	4	3.22
APP215	9	23	13	3	2.95
APP216	7	24	12	5	0.88
APP217	7	21	13	2	1.62
APP218	9	20	17	1	1.63
APP219	5	18	15	1	2.47
APP220	5	22	7	1	2.23
APP221	6	23	9	3	2.74
APP222	7	20	11	3	1.62
APP223	9	18	10	2	1.20
APP224	9	19	13	4	0.88
APP225	5	19	9	4	2.70
APP226	7	19	9	4	1.20
APP227	8	21	10	5	1.68
APP228	7	21	16	5	2.11
APP229	8	21	17	1	1.26
APP230	8	24	16	1	2.35
APP231	6	21	17	4	1.93
APP232	7	24	9	1	1.05
APP233	5	22	16	3	2.72
APP234	10	24	19	3	0.92
APP235	6	19	11	5	1.43
APP236	5	22	8	3	1.28
APP237	7	20	14	2	2.06
APP238	6	22	10	4	0.89
APP239	7	22	9	4	1.72
APP240	7	18	9	3	0.93
APP241	10	19	17	2	0.95
APP242	10	19	11	1	2.73
APP243	5	22	9	3	1.42
APP244	9	23	10	2	2.25
APP245	6	20	12	1	3.21
APP246	7	23	8	4	1.80
APP247	8	22	19	2	2.49
APP248	10	18	11	3	2.66
APP249	7	22	9	4	1.80
APP250	10	20	13	2	2.39
APP251	6	24	13	4	0.94
APP252	9	18	10	2	3.12
APP253	8	21	17	4	1.15
APP254	8	20	11	4	1.36
APP255	9	21	12	3	2.76
APP256	8	23	9	1	1.94
APP257	6	20	10	2	2.69
APP258	5	23	6	3	1.70
APP259	10	21	15	2	1.37
APP260	6	18	15	1	0.75
APP261	5	19	11	5	2.43
APP262	8	23	10	3	1.79
APP263	10	21	11	5	1.85
APP264	9	19	16	2	2.27
APP265	6	20	16	4	0.81
APP266	7	22	14	2	1.49
APP267	7	19	8	5	2.70
APP268	10	23	18	4	2.50
APP269	5	19	10	2	0.98
APP270	10	24	14	2	0.99
APP271	8	19	14	4	0.89
APP272	7	23	8	5	0.67
APP273	6	19	7	2	1.77
APP274	7	20	14	4	2.39
APP275	7	18	12	3	2.57
APP276	5	22	12	5	2.06
APP277	8	22	16	4	0.94
APP278	6	21	16	1	2.32
APP279	7	20	14	5	0.99
APP280	8	22	11	5	1.01
APP281	6	22	16	3	0.91
APP282	6	22	13	5	1.03
APP283	8	22	13	3	1.10
APP284	6	24	8	1	1.17
APP285	9	19	17	1	1.49
APP286	10	22	14	3	1.49
APP287	9	19	13	4	1.23
APP288	7	18	12	5	1.32
APP289	8	22	10	4	3.02
APP290	5	21	7	2	2.51
APP291	10	21	15	3	2.12
APP292	10	22	16	1	1.14
APP293	9	23	21	1	1.21
APP294	6	20	17	1	0.85
APP295	8	22	16	4	3.07
APP296	5	20	6	3	2.52
APP297	7	23	9	1	2.13
APP298	6	23	8	3	1.48
APP299	5	19	16	1	1.09
APP300	6	22	21	1	2.30
APP301	5	20	12	3	2.46
APP302	9	18	15	3	1.00
APP303	5	22	10	5	2.57
APP304	5	21	12	2	0.94
APP305	8	22	9	2	0.96
APP306	5	22	8	1	2.35
APP307	9	22	15	5	1.52
APP308	9	18	11	4	2.38
APP309	9	18	15	3	2.64
APP310	5	20	7	4	2.20
APP311	8	21	18	3	2.61
APP312	8	22	14	4	1.27
APP313	10	20	15	3	2.60
APP314	8	23	19	4	3.22
APP315	9	23	13	3	2.95
APP316	7	24	12	5	0.88
APP317	7	21	13	2	1.62
APP318	9	20	17	1	1.63
APP319	5	18	15	1	2.47
APP320	5	22	7	1	2.23
APP321	6	23	9	3	2.74
APP322	7	20	11	3	1.62
APP323	9	18	10	2	1.20
APP324	9	19	13	4	0.88
APP325	5	19	9	4	2.70
APP326	7	19	9	4	1.20
APP327	8	21	10	5	1.68
APP328	7	21	16	5	2.11
APP329	8	21	17	1	1.26
APP330	8	24	16	1	2.35
APP331	6	21	17	4	1.93
APP332	7	24	9	1	1.05
APP333	5	22	16	3	2.72
APP334	10	24	19	3	0.92
APP335	6	19	11	5	1.43
APP336	5	22	8	3	1.28
APP337	7	20	14	2	2.06
APP338	6	22	10	4	0.89
APP339	7	22	9	4	1.72
APP340	7	18	9	3	0.93
APP341	10	19	17	2	0.95
APP342	10	19	11	1	2.73
APP343	5	22	9	3	1.42
APP344	9	23	10	2	2.25
APP345	6	20	12	1	3.21
APP346	7	23	8	4	1.80
APP347	8	22	19	2	2.49
APP348	10	18	11	3	2.66
APP349	7	22	9	4	1.80
APP350	10	20	13	2	2.39
APP351	6	24	13	4	0.94
APP352	9	18	10	2	3.12
APP353	8	21	17	4	1.15
APP354	8	20	11	4	1.36
APP355	9	21	12	3	2.76
APP356	8	23	9	1	1.94
APP357	6	20	10	2	2.69
APP358	5	23	6	3	1.70
APP359	10	21	15	2	1.37
APP360	6	18	15	1	0.75
APP361	5	19	11	5	2.43
APP362	8	23	10	3	1.79
APP363	10	21	11	5	1.85
APP364	9	19	16	2	2.27
APP365	6	20	16	4	0.81
APP366	7	22	14	2	1.49
APP367	7	19	8	5	2.70
APP368	10	23	18	4	2.50
APP369	5	19	10	2	0.98
APP370	10	24	14	2	0.99
APP371	8	19	14	4	0.89
APP372	7	23	8	5	0.67
APP373	6	19	7	2	1.77
APP374	7	20	14	4	2.39
APP375	7	18	12	3	2.57
APP376	5	22	12	5	2.06
APP377	8	22	16	4	0.94
APP378	6	21	16	1	2.32
APP379	7	20	14	5	0.99
APP380	8	22	11	5	1.01
APP381	6	22	16	3	0.91
APP382	6	22	13	5	1.03
APP383	8	22	13	3	1.10
APP384	6	24	8	1	1.17
APP385	9	19	17	1	1.49
APP386	10	22	14	3	1.49
APP387	9	19	13	4	1.23
APP388	7	18	12	5	1.32
APP389	8	22	10	4	3.02
APP390	5	21	7	2	2.51
APP391	10	21	15	3	2.12
APP392	10	22	16	1	1.14
APP393	9	23	21	1	1.21
APP394	6	20	17	1	0.85
APP395	8	22	16	4	3.07
APP396	5	20	6	3	2.52
APP397	7	23	9	1	2.13
APP398	6	23	8	3	1.48
APP399	5	19	16	1	1.09
APP400	6	22	21	1	2.30
APP401	5	20	12	3	2.46
APP402	9	18	15	3	1.00
APP403	5	22	10	5	2.57
APP404	5	21	12	2	0.94
APP405	8	22	9	2	0.96
APP406	5	22	8	1	2.35
APP407	9	22	15	5	1.52
APP408	9	18	11	4	2.38
APP409	9	18	15	3	2.64
APP410	5	20	7	4	2.20
APP411	8	21	18	3	2.61
APP412	8	22	14	4	1.27
APP413	10	20	15	3	2.60
APP414	8	23	19	4	3.22
APP415	9	23	13	3	2.95
APP416	7	24	12	5	0.88
APP417	7	21	13	2	1.62
APP418	9	20	17	1	1.63
APP419	5	18	15	1	2.47
APP420	5	22	7	1	2.23
APP421	6	23	9	3	2.74
APP422	7	20	11	3	1.62
APP423	9	18	10	2	1.20
APP424	9	19	13	4	0.88
APP425	5	19	9	4	2.70
APP426	7	19	9	4	1.20
APP427	8	21	10	5	1.68
APP428	7	21	16	5	2.11
APP429	8	21	17	1	1.26
APP430	8	24	16	1	2.35
APP431	6	21	17	4	1.93
APP432	7	24	9	1	1.05
APP433	5	22	16	3	2.72
APP434	10	24	19	3	0.92
APP435	6	19	11	5	1.43
APP436	5	22	8	3	1.28
APP437	7	20	14	2	2.06
APP438	6	22	10	4	0.89
APP439	7	22	9	4	1.72
APP440	7	18	9	3	0.93
APP441	10	19	17	2	0.95
APP442	10	19	11	1	2.73
APP443	5	22	9	3	1.42
APP444	9	23	10	2	2.25
APP445	6	20	12	1	3.21
APP446	7	23	8	4	1.80
APP447	8	22	19	2	2.49
APP448	10	18	11	3	2.66
APP449	7	22	9	4	1.80
APP450	10	20	13	2	2.39
APP451	6	24	13	4	0.94
APP452	9	18	10	2	3.12
APP453	8	21	17	4	1.15
APP454	8	20	11	4	1.36
APP455	9	21	12	3	2.76
APP456	8	23	9	1	1.94
APP457	6	20	10	2	2.69
APP458	5	23	6	3	1.70
APP459	10	21	15	2	1.37
APP460	6	18	15	1	0.75
APP461	5	19	11	5	2.43
APP462	8	23	10	3	1.79
APP463	10	21	11	5	1.85
APP464	9	19	16	2	2.27
APP465	6	20	16	4	0.81
APP466	7	22	14	2	1.49
APP467	7	19	8	5	2.70
APP468	10	23	18	4	2.50
APP469	5	19	10	2	0.98
APP470	10	24	14	2	0.99
APP471	8	19	14	4	0.89
APP472	7	23	8	5	0.67
APP473	6	19	7	2	1.77
APP474	7	20	14	4	2.39
APP475	7	18	12	3	2.57
APP476	5	22	12	5	2.06
APP477	8	22	16	4	0.94
APP478	6	21	16	1	2.32
APP479	7	20	14	5	0.99
APP480	8	22	11	5	1.01
APP481	6	22	16	3	0.91
APP482	6	22	13	5	1.03
APP483	8	22	13	3	1.10
APP484	6	24	8	1	1.17
APP485	9	19	17	1	1.49
APP486	10	22	14	3	1.49
APP487	9	19	13	4	1.23
APP488	7	18	12	5	1.32
APP489	8	22	10	4	3.02
APP490	5	21	7	2	2.51
APP491	10	21	15	3	2.12
APP492	10	22	16	1	1.14
APP493	9	23	21	1	1.21
APP494	6	20	17	1	0.85
APP495	8	22	16	4	3.07
APP496	5	20	6	3	2.52
APP497	7	23	9	1	2.13
APP498	6	23	8	3	1.48
APP499	5	19	16	1	1.09
APP500	6	22	21	1	2.30;




 

# hours
param H :=24;


# Battery data 
param CHARGING_EFF := 0.95;
param DISCHARGING_EFF := 0.95;
param CHARGING_MAX := 3.00;
param DISCHARGING_MAX := 3.00;
param SOC_MAX := 1.00;
param SOC_MIN := 0.20;
param E_BATTERY := 24.00;

# PEAK 
param CONTRACTUAL_PEAK :=  300000.00; # 3.60;
param my_alpha := 1.50;





 # Electricity price 
 param	PRICE :=
	1	13
	2	13
	3	13
	4	13
	5	13
	6	13
	7	13
	8	27
	9	27
	10	27
	11	27
	12	27
	13	27
	14	36
	15	36
	16	36
	17	36
	18	36
	19	36
	20	27
	21	27
	22	13
	23	13
	24	13;
		
 # base load 
 param	base_load :=
	1	0.9719965834
	2	0.7800982571
	3	0.7111063648
	4	0.7034212563
	5	0.7555792562
	6	1.0267374664
	7	1.6578026629
	8	2.0886149536
	9	2.0199302389
	10	1.7781492276
	11	1.6750521028
	12	1.6298845834
	13	1.5144429912
	14	1.4380955648
	15	1.3936391243
	16	1.4632731464
	17	1.7743914771
	18	2.382847502
	19	2.7869699993
	20	2.7694794842
	21	2.5701133728
	22	2.3340050937
	23	1.9034942247
	24	1.4606786304;
		
	
		
param pv_production :=	
	1	0
	2	0
	3	0
	4	0
	5	0
	6	0
	7	0
	8	0
	9	0.044
	10	0.172
	11	0.336
	12	0.621
	13	0.86
	14	0.769
	15	0.584
	16	0.466
	17	0.254
	18	0.036
	19	0
	20	0
	21	0
	22	0
	23	0
	24	0;
	
		

